duree,historique,objet,montant,epargne,anciennete_emploi,taux_endettement,statut,autres_debiteurs,domicile,biens,age,credit_exterieur,logement,emploi,nombre_personnes,telephone,compte,nombre_credit,travailleur_etranger,taux_endettement_num,revenus_estimes,debt_to_income_ratio,credit_utilization_ratio,savings_rate,expense_to_income_ratio,repayment_capacity,payment_history_score,credit_mix_diversity,recent_inquiries_count,account_age_average,bankruptcy_risk_score,late_payment_frequency,credit_limit_usage,employment_stability_score,age_income_segment,age_income_combined,education_employment_match,regional_risk_factor,age_income_interaction,debt_income_interaction,score_utilization_interaction,amount_duration_interaction,education_employment,marital_housing,purpose_amount,age_category_income,employment_stability_payment,account_age_months,time_since_last_payment,credit_history_length,application_month,seasonal_risk_indicator,holiday_proximity,income_trend,spending_trend,credit_usage_trend,cible
24,compte critique /autres credits existants (pas dans cette banque),voiture (nouveau),1287.0,superieur a 1000,superieur a 7 ans,superieur a 35%,femme:divorcee/separee/mariee,aucun,superieur a 7 ans,immobilier,37.0,aucun credit,proprietaire,employe qualifie / fonctionnaire,1 personne,avec telephone,pas de compte courant,2 credits,oui,40.0,3217.5,0.4,0.4,0.0,0.04000000000000001,1930.5,0.5,0.5,0.0,0.0,0.56,0.3,0.4,0.3,adult,adult_low,0.5,0.4,119.0475,414.09225,0.2,308.88,femme:divorcee/separee/mariee_superieur a 7 ans,femme:divorcee/separee/mariee_proprietaire,voiture (nouveau)_low,middle_income_low,0.15,0.0,51.75557561425744,13.673964973342812,10,0.3,0,-0.13801014582148916,0.24110183640299887,0.16520943428830126,0
42,compte critique /autres credits existants (pas dans cette banque),education,3394.0,inferieur a 100,sans emploi,superieur a 35%,celibataire,co-demandeur,superieur a 7 ans,voiture ou autre,64.5,aucun credit,proprietaire,sans emploi,1 personne,sans telephone,inferieur a 0,2 credits,oui,40.0,8485.0,0.4,0.4,0.0,0.04,5091.0,0.5,0.5,0.0,0.0,0.56,0.3,0.4,0.3,senior,senior_low,0.5,0.4,547.2825,2879.809,0.2,1425.48,celibataire_sans emploi,celibataire_proprietaire,education_medium,senior_income_low,0.15,0.0,36.749992593900146,6.987917680441456,6,0.5,1,-0.17033824393551547,0.0736462427457377,-0.08735284744764349,0
12,tous les credits de cette banque ont ete rembourses,business,609.0,inferieur a 100,inferieur a 1 an,superieur a 35%,femme:divorcee/separee/mariee,aucun,inferieur a 1 an,immobilier,26.0,aucun credit,proprietaire,sans emploi,1 personne,sans telephone,superieur ou egale a 200,1 credit,oui,40.0,1522.5,0.4,0.4,0.0,0.04,913.5,0.5,0.5,0.0,0.0,0.56,0.3,0.4,0.3,young_adult,young_adult_low,0.5,0.4,39.585,92.72025,0.2,73.08,femme:divorcee/separee/mariee_inferieur a 1 an,femme:divorcee/separee/mariee_proprietaire,business_low,young_income_low,0.15,0.0,2.5454625174093617,24.87089476664033,6,0.5,1,-0.005554769889661878,0.11023166790747262,-0.3213154201477359,1
12,credits deja rembourses jusqu'a maintenant,voiture (nouveau),1884.0,inferieur a 100,superieur a 7 ans,superieur a 35%,celibataire,aucun,superieur a 7 ans,voiture ou autre,39.0,aucun credit,proprietaire,cadres,1 personne,avec telephone,pas de compte courant,1 credit,oui,40.0,4710.0,0.4,0.4,0.0,0.04,2826.0,0.5,0.5,0.0,0.0,0.56,0.3,0.4,0.3,adult,adult_low,0.5,0.4,183.69,887.364,0.2,226.08,celibataire_superieur a 7 ans,celibataire_proprietaire,voiture (nouveau)_low,middle_income_low,0.15,0.0,2.659616033334201,4.874409485822923,11,0.2,0,0.03840654489393073,0.0994321903001119,0.34991678084108413,0
12,credits deja rembourses jusqu'a maintenant,radio / television,1620.0,inferieur a 100,compris entre 1 et 4 ans,compris entre 20% et 25%,femme:divorcee/separee/mariee,co-demandeur,compris entre 4 et 7 ans,assurance-vie,30.0,aucun credit,proprietaire,employe qualifie / fonctionnaire,1 personne,sans telephone,inferieur a 0,1 credit,oui,22.5,7200.0,0.225,0.225,0.0,0.0225,5580.0,0.5,0.5,0.0,0.0,0.49000000000000005,0.3,0.225,0.3,young_adult,young_adult_low,0.5,0.4,216.0,1166.4,0.1125,194.4,femme:divorcee/separee/mariee_compris entre 1 et 4 ans,femme:divorcee/separee/mariee_proprietaire,radio / television_low,young_income_low,0.15,0.0,129.46375686174275,13.858924261362166,12,0.8,1,-0.0032694748094093114,0.17602107862279873,0.27629081573809733,0
20,retard dans le paiement dans le passe,mobilier / equipement,2629.0,inferieur a 100,compris entre 1 et 4 ans,compris entre 20% et 25%,celibataire,aucun,compris entre 4 et 7 ans,voiture ou autre,29.0,banque,proprietaire,employe qualifie / fonctionnaire,1 personne,avec telephone,compris entre 0 et 200,2 credits,oui,22.5,11684.444444444443,0.22500000000000003,0.225,0.0,0.022500000000000006,9055.444444444443,0.5,0.5,0.0,0.0,0.49000000000000005,0.3,0.225,0.3,young_adult,young_adult_low,0.5,0.4,338.8488888888889,3071.840444444444,0.1125,525.8,celibataire_compris entre 1 et 4 ans,celibataire_proprietaire,mobilier / equipement_low,young_income_low,0.15,0.0,14.065127476568687,15.802661285592592,5,0.4,0,-0.20674421000398768,0.02715323380555604,-0.25845253902112375,0
12,credits deja rembourses jusqu'a maintenant,vacances,719.0,inferieur a 100,superieur a 7 ans,superieur a 35%,celibataire,aucun,superieur a 7 ans,voiture ou autre,41.0,banque,proprietaire,non qualifie,2 personne,sans telephone,pas de compte courant,1 credit,oui,40.0,1797.5,0.4,0.4,0.0,0.04,1078.5,0.5,0.5,0.0,0.0,0.56,0.3,0.4,0.3,adult,adult_low,0.5,0.4,73.6975,129.24025,0.2,86.28,celibataire_superieur a 7 ans,celibataire_proprietaire,vacances_low,middle_income_low,0.15,0.0,13.891657814259375,14.482794584708989,1,0.1,0,-0.00891200395127884,-0.19452479219337698,0.13794156104903887,1
42,compte critique /autres credits existants (pas dans cette banque),radio / television,5096.0,inferieur a 100,compris entre 1 et 4 ans,compris entre 20% et 25%,femme:divorcee/separee/mariee,aucun,compris entre 4 et 7 ans,voiture ou autre,30.0,aucun credit,proprietaire,cadres,1 personne,avec telephone,compris entre 0 et 200,1 credit,oui,22.5,22648.888888888887,0.22500000000000003,0.225,0.0,0.022500000000000003,17552.888888888887,0.5,0.5,0.0,0.0,0.49000000000000005,0.3,0.225,0.3,young_adult,young_adult_medium,0.5,0.4,679.4666666666666,11541.873777777777,0.1125,2140.32,femme:divorcee/separee/mariee_compris entre 1 et 4 ans,femme:divorcee/separee/mariee_proprietaire,radio / television_medium,young_income_med,0.15,0.0,50.26726209848031,10.88827404673375,8,0.5,1,-0.13044695005048532,0.059953192762896235,-0.10059495411026863,1
9,compte critique /autres credits existants (pas dans cette banque),vacances,1244.0,compte d'epargne inconnu / non,superieur a 7 ans,superieur a 35%,femme:divorcee/separee/mariee,aucun,superieur a 7 ans,assurance-vie,41.0,aucun credit,locataire,non qualifie,1 personne,sans telephone,pas de compte courant,2 credits,oui,40.0,3110.0,0.4,0.4,0.0,0.04,1866.0,0.5,0.5,0.0,0.0,0.56,0.3,0.4,0.3,adult,adult_low,0.5,0.4,127.51,386.884,0.2,111.96,femme:divorcee/separee/mariee_superieur a 7 ans,femme:divorcee/separee/mariee_locataire,vacances_low,middle_income_low,0.15,0.0,88.26493613889731,11.221075801599444,5,0.4,0,0.06696725488300385,-0.09770353406877436,0.052697443066211914,0
36,credits deja rembourses jusqu'a maintenant,voiture (nouveau),1842.0,inferieur a 100,inferieur a 1 an,superieur a 35%,femme:divorcee/separee/mariee,aucun,superieur a 7 ans,voiture ou autre,34.0,aucun credit,proprietaire,employe qualifie / fonctionnaire,1 personne,avec telephone,inferieur a 0,1 credit,oui,40.0,4605.0,0.4,0.4,0.0,0.04,2763.0,0.5,0.5,0.0,0.0,0.56,0.3,0.4,0.3,young_adult,young_adult_low,0.5,0.4,156.57,848.241,0.2,663.12,femme:divorcee/separee/mariee_inferieur a 1 an,femme:divorcee/separee/mariee_proprietaire,voiture (nouveau)_low,middle_income_low,0.15,0.0,128.06321818805952,12.262868831874657,12,0.8,1,0.03665982460968483,-0.07929250226246352,0.058844825802698744,1
7,credits deja rembourses jusqu'a maintenant,appareils menagers,2576.0,inferieur a 100,compris entre 1 et 4 ans,compris entre 20% et 25%,celibataire,garant,compris entre 1 et 4 ans,immobilier,35.0,aucun credit,proprietaire,employe qualifie / fonctionnaire,1 personne,sans telephone,compris entre 0 et 200,1 credit,oui,22.5,11448.888888888889,0.225,0.225,0.0,0.022500000000000003,8872.888888888889,0.5,0.5,0.0,0.0,0.49000000000000005,0.3,0.225,0.3,young_adult,young_adult_low,0.5,0.4,400.7111111111111,2949.2337777777775,0.1125,180.32,celibataire_compris entre 1 et 4 ans,celibataire_proprietaire,appareils menagers_low,middle_income_low,0.15,0.0,41.99697690349025,11.117987990229068,12,0.8,1,-0.09398797863273553,0.08795460281326399,-0.0468815600632644,0
12,credits deja rembourses jusqu'a maintenant,radio / television,1424.0,compte d'epargne inconnu / non,superieur a 7 ans,compris entre 25% et 35%,femme:divorcee/separee/mariee,aucun,superieur a 7 ans,immobilier,55.0,aucun credit,proprietaire,cadres,1 personne,avec telephone,superieur ou egale a 200,1 credit,oui,30.0,4746.666666666667,0.3,0.3,0.0,0.03,3322.666666666667,0.5,0.5,0.0,0.0,0.52,0.3,0.3,0.3,mature,mature_low,0.5,0.4,261.06666666666666,675.9253333333334,0.15,170.88,femme:divorcee/separee/mariee_superieur a 7 ans,femme:divorcee/separee/mariee_proprietaire,radio / television_low,senior_income_low,0.15,0.0,14.160629988573769,17.783274700769457,12,0.8,1,-0.05138669173366936,0.18574246071504535,-0.15675313311727931,0
15,retard dans le paiement dans le passe,education,1512.0,superieur a 1000,compris entre 1 et 4 ans,compris entre 25% et 35%,homme: marie/veuf,aucun,compris entre 4 et 7 ans,assurance-vie,61.0,etablissements de credit,proprietaire,employe qualifie / fonctionnaire,1 personne,sans telephone,compris entre 0 et 200,2 credits,oui,30.0,5040.0,0.3,0.3,0.0,0.030000000000000002,3528.0,0.5,0.5,0.0,0.0,0.52,0.3,0.3,0.3,senior,senior_low,0.5,0.4,307.44,762.048,0.15,226.8,homme: marie/veuf_compris entre 1 et 4 ans,homme: marie/veuf_proprietaire,education_low,senior_income_low,0.15,0.0,2.6158198109387176,25.263138009548108,5,0.4,0,-0.10592135218889516,0.0031907365104092474,-0.1381082104632519,1
36,compte critique /autres credits existants (pas dans cette banque),voiture (utilise),7870.5,compte d'epargne inconnu / non,compris entre 1 et 4 ans,superieur a 35%,celibataire,aucun,compris entre 1 et 4 ans,voiture ou autre,30.0,aucun credit,proprietaire,cadres,1 personne,avec telephone,pas de compte courant,1 credit,oui,40.0,19676.25,0.4,0.4,0.0,0.04,11805.75,0.5,0.5,0.0,0.0,0.56,0.3,0.4,0.3,young_adult,young_adult_medium,0.5,0.4,590.2875,15486.1925625,0.2,2833.38,celibataire_compris entre 1 et 4 ans,celibataire_proprietaire,voiture (utilise)_high,young_income_med,0.15,0.0,45.03727621363877,8.655049289952998,7,0.6,1,-0.006267909727317188,0.04632495188984457,-0.1832383830962485,0
6,credits deja rembourses jusqu'a maintenant,appareils menagers,518.0,inferieur a 100,compris entre 1 et 4 ans,compris entre 25% et 35%,femme:divorcee/separee/mariee,aucun,inferieur a 1 an,immobilier,29.0,aucun credit,proprietaire,employe qualifie / fonctionnaire,1 personne,sans telephone,pas de compte courant,1 credit,oui,30.0,1726.6666666666667,0.3,0.3,0.0,0.030000000000000002,1208.6666666666667,0.5,0.5,0.0,0.0,0.52,0.3,0.3,0.3,young_adult,young_adult_low,0.5,0.4,50.07333333333334,89.44133333333333,0.15,31.08,femme:divorcee/separee/mariee_compris entre 1 et 4 ans,femme:divorcee/separee/mariee_proprietaire,appareils menagers_low,young_income_low,0.15,0.0,24.52081222684479,3.781182122525532,4,0.3,0,0.09551423205012383,0.2553322416952857,-0.16636444164608896,0
12,aucun credit pris /tous les credits ont ete rembourses,radio / television,2759.0,inferieur a 100,superieur a 7 ans,compris entre 20% et 25%,celibataire,aucun,superieur a 7 ans,assurance-vie,34.0,aucun credit,proprietaire,employe qualifie / fonctionnaire,1 personne,sans telephone,pas de compte courant,2 credits,oui,22.5,12262.222222222223,0.225,0.225,0.0,0.022500000000000003,9503.222222222223,0.5,0.5,0.0,0.0,0.49000000000000005,0.3,0.225,0.3,young_adult,young_adult_low,0.5,0.4,416.91555555555556,3383.1471111111114,0.1125,331.08,celibataire_superieur a 7 ans,celibataire_proprietaire,radio / television_low,middle_income_low,0.15,0.0,16.560993759149213,11.47030770989247,6,0.5,1,-0.09857260463355438,0.03611297692328524,-0.013435658009871052,0
24,credits deja rembourses jusqu'a maintenant,voiture (utilise),2670.0,inferieur a 100,superieur a 7 ans,superieur a 35%,celibataire,aucun,superieur a 7 ans,voiture ou autre,35.0,aucun credit,proprietaire,cadres,1 personne,avec telephone,pas de compte courant,1 credit,oui,40.0,6675.0,0.4,0.4,0.0,0.04,4005.0,0.5,0.5,0.0,0.0,0.56,0.3,0.4,0.3,young_adult,young_adult_low,0.5,0.4,233.625,1782.225,0.2,640.8,celibataire_superieur a 7 ans,celibataire_proprietaire,voiture (utilise)_low,middle_income_low,0.15,0.0,71.04713026434271,27.478256025925912,4,0.3,0,0.050404651551784446,0.39025246712705924,-0.14315199782215035,0
24,credits deja rembourses jusqu'a maintenant,voiture (nouveau),4817.0,inferieur a 100,compris entre 4 et 7 ans,compris entre 20% et 25%,celibataire,co-demandeur,compris entre 4 et 7 ans,assurance-vie,31.0,aucun credit,proprietaire,employe qualifie / fonctionnaire,1 personne,avec telephone,inferieur a 0,1 credit,oui,22.5,21408.888888888887,0.22500000000000003,0.225,0.0,0.022500000000000003,16591.888888888887,0.5,0.5,0.0,0.0,0.49000000000000005,0.3,0.225,0.3,young_adult,young_adult_medium,0.5,0.4,663.6755555555555,10312.661777777776,0.1125,1156.08,celibataire_compris entre 4 et 7 ans,celibataire_proprietaire,voiture (nouveau)_medium,middle_income_med,0.15,0.0,3.5364062391564075,7.177952592181615,3,0.2,0,-0.053025761837244084,0.08482644684473162,0.13641041314252397,1
24,credits deja rembourses jusqu'a maintenant,voiture (utilise),2679.0,inferieur a 100,inferieur a 1 an,superieur a 35%,femme:divorcee/separee/mariee,aucun,inferieur a 1 an,inconnu / pas de propriete,29.0,aucun credit,proprietaire,cadres,1 personne,avec telephone,pas de compte courant,1 credit,oui,40.0,6697.5,0.4,0.4,0.0,0.04000000000000001,4018.5,0.5,0.5,0.0,0.0,0.56,0.3,0.4,0.3,young_adult,young_adult_low,0.5,0.4,194.2275,1794.26025,0.2,642.96,femme:divorcee/separee/mariee_inferieur a 1 an,femme:divorcee/separee/mariee_proprietaire,voiture (utilise)_low,young_income_low,0.15,0.0,20.355153281188628,21.834700832664403,7,0.6,1,-0.07928728322623442,-0.26411441387337264,0.29744923106718546,0
11,compte critique /autres credits existants (pas dans cette banque),voiture (nouveau),3905.0,inferieur a 100,compris entre 1 et 4 ans,compris entre 20% et 25%,celibataire,aucun,compris entre 1 et 4 ans,immobilier,36.0,aucun credit,locataire,employe qualifie / fonctionnaire,2 personne,sans telephone,inferieur a 0,2 credits,oui,22.5,17355.555555555555,0.225,0.225,0.0,0.022500000000000003,13450.555555555555,0.5,0.5,0.0,0.0,0.49000000000000005,0.3,0.225,0.3,adult,adult_low,0.5,0.4,624.8,6777.344444444445,0.1125,429.55,celibataire_compris entre 1 et 4 ans,celibataire_locataire,voiture (nouveau)_medium,middle_income_low,0.15,0.0,0.34255768297625006,22.066204884458642,8,0.5,1,-0.010703035995455783,0.11300124316567987,-0.1160106482740086,0
12,credits deja rembourses jusqu'a maintenant,voiture (utilise),3386.0,inferieur a 100,superieur a 7 ans,compris entre 25% et 35%,celibataire,aucun,superieur a 7 ans,inconnu / pas de propriete,35.0,aucun credit,logement gratuit,employe qualifie / fonctionnaire,1 personne,avec telephone,inferieur a 0,1 credit,oui,30.0,11286.666666666668,0.3,0.3,0.0,0.03,7900.666666666668,0.5,0.5,0.0,0.0,0.52,0.3,0.3,0.3,young_adult,young_adult_low,0.5,0.4,395.03333333333336,3821.6653333333334,0.15,406.32,celibataire_superieur a 7 ans,celibataire_logement gratuit,voiture (utilise)_medium,middle_income_low,0.15,0.0,18.97063108748779,8.678470549752031,4,0.3,0,-0.10352423224193741,0.05717375773241666,0.047880900107075415,1
6,credits deja rembourses jusqu'a maintenant,reparations,343.0,inferieur a 100,inferieur a 1 an,superieur a 35%,femme:divorcee/separee/mariee,aucun,inferieur a 1 an,immobilier,27.0,aucun credit,proprietaire,employe qualifie / fonctionnaire,1 personne,sans telephone,inferieur a 0,1 credit,oui,40.0,857.5,0.4,0.4,0.0,0.04000000000000001,514.5,0.5,0.5,0.0,0.0,0.56,0.3,0.4,0.3,young_adult,young_adult_low,0.5,0.4,23.1525,29.41225,0.2,20.58,femme:divorcee/separee/mariee_inferieur a 1 an,femme:divorcee/separee/mariee_proprietaire,reparations_low,young_income_low,0.15,0.0,1.7385129319777732,15.413898475111651,2,0.1,0,-0.05536493053471821,0.19346291311241184,0.09993702206058677,0
18,credits deja rembourses jusqu'a maintenant,appareils menagers,4594.0,inferieur a 100,inferieur a 1 an,compris entre 25% et 35%,celibataire,aucun,compris entre 1 et 4 ans,voiture ou autre,32.0,aucun credit,proprietaire,employe qualifie / fonctionnaire,1 personne,avec telephone,pas de compte courant,1 credit,oui,30.0,15313.333333333334,0.3,0.3,0.0,0.030000000000000002,10719.333333333334,0.5,0.5,0.0,0.0,0.52,0.3,0.3,0.3,young_adult,young_adult_low,0.5,0.4,490.0266666666667,7034.945333333334,0.15,826.92,celibataire_inferieur a 1 an,celibataire_proprietaire,appareils menagers_medium,middle_income_low,0.15,0.0,3.7947298779351364,21.77037973877123,12,0.8,1,-0.11978778925888485,0.10097720269049375,0.09440045418385488,0
36,credits deja rembourses jusqu'a maintenant,radio / television,3620.0,inferieur a 100,compris entre 1 et 4 ans,inferieur a 20%,celibataire,garant,compris entre 1 et 4 ans,assurance-vie,37.0,aucun credit,proprietaire,employe qualifie / fonctionnaire,2 personne,sans telephone,inferieur a 0,1 credit,oui,15.0,24133.333333333336,0.15,0.15,0.0,0.014999999999999998,20513.333333333336,0.5,0.5,0.0,0.0,0.46,0.3,0.15,0.3,adult,adult_medium,0.5,0.4,892.9333333333334,8736.266666666666,0.075,1303.2,celibataire_compris entre 1 et 4 ans,celibataire_proprietaire,radio / television_medium,middle_income_med,0.15,0.0,3.7507869602236883,9.725233554075079,10,0.3,0,0.19647251329163895,-0.02076839759756607,0.015191053583217482,0
15,credits deja rembourses jusqu'a maintenant,voiture (nouveau),1721.0,inferieur a 100,inferieur a 1 an,compris entre 20% et 25%,celibataire,aucun,compris entre 4 et 7 ans,immobilier,36.0,aucun credit,proprietaire,employe qualifie / fonctionnaire,1 personne,sans telephone,inferieur a 0,1 credit,oui,22.5,7648.888888888889,0.225,0.225,0.0,0.022500000000000003,5927.888888888889,0.5,0.5,0.0,0.0,0.49000000000000005,0.3,0.225,0.3,adult,adult_low,0.5,0.4,275.36,1316.3737777777778,0.1125,258.15,celibataire_inferieur a 1 an,celibataire_proprietaire,voiture (nouveau)_low,middle_income_low,0.15,0.0,31.427051592209146,10.77851783938583,3,0.2,0,0.0035263551971728615,-0.18364473544340484,0.14853648367194447,0
12,credits deja rembourses jusqu'a maintenant,radio / television,3017.0,inferieur a 100,inferieur a 1 an,compris entre 25% et 35%,femme:divorcee/separee/mariee,aucun,inferieur a 1 an,immobilier,34.0,aucun credit,locataire,cadres,1 personne,sans telephone,compris entre 0 et 200,1 credit,oui,30.0,10056.666666666668,0.3,0.3,0.0,0.029999999999999995,7039.666666666668,0.5,0.5,0.0,0.0,0.52,0.3,0.3,0.3,young_adult,young_adult_low,0.5,0.4,341.9266666666667,3034.0963333333334,0.15,362.04,femme:divorcee/separee/mariee_inferieur a 1 an,femme:divorcee/separee/mariee_locataire,radio / television_medium,middle_income_low,0.15,0.0,41.117931527894186,8.509914516308138,1,0.1,0,-0.06997255079925856,-0.03135348859290379,0.09644979053613145,0
12,credits deja rembourses jusqu'a maintenant,formation,754.0,compte d'epargne inconnu / non,superieur a 7 ans,superieur a 35%,celibataire,aucun,superieur a 7 ans,assurance-vie,38.0,aucun credit,proprietaire,employe qualifie / fonctionnaire,1 personne,sans telephone,compris entre 0 et 200,2 credits,oui,40.0,1885.0,0.4,0.4,0.0,0.04,1131.0,0.5,0.5,0.0,0.0,0.56,0.3,0.4,0.3,adult,adult_low,0.5,0.4,71.63,142.129,0.2,90.48,celibataire_superieur a 7 ans,celibataire_proprietaire,formation_low,middle_income_low,0.15,0.0,26.266613316086055,5.911459615842799,8,0.5,1,0.021397991073422204,-0.12757806813139502,-0.24753248446545958,0
18,credits deja rembourses jusqu'a maintenant,business,1950.0,inferieur a 100,compris entre 4 et 7 ans,superieur a 35%,celibataire,aucun,inferieur a 1 an,voiture ou autre,34.0,etablissements de credit,proprietaire,employe qualifie / fonctionnaire,1 personne,avec telephone,pas de compte courant,2 credits,oui,40.0,4875.0,0.4,0.4,0.0,0.04,2925.0,0.5,0.5,0.0,0.0,0.56,0.3,0.4,0.3,young_adult,young_adult_low,0.5,0.4,165.75,950.625,0.2,351.0,celibataire_compris entre 4 et 7 ans,celibataire_proprietaire,business_low,middle_income_low,0.15,0.0,98.24160627307131,8.104334729603957,3,0.2,0,-0.011232804969082983,-0.0870785174707084,0.17383121287785464,0
24,credits deja rembourses jusqu'a maintenant,voiture (utilise),2924.0,inferieur a 100,compris entre 1 et 4 ans,compris entre 25% et 35%,celibataire,garant,superieur a 7 ans,inconnu / pas de propriete,63.0,banque,proprietaire,employe qualifie / fonctionnaire,2 personne,avec telephone,inferieur a 0,1 credit,oui,30.0,9746.666666666668,0.3,0.3,0.0,0.03,6822.666666666668,0.5,0.5,0.0,0.0,0.52,0.3,0.3,0.3,senior,senior_low,0.5,0.4,614.0400000000001,2849.9253333333336,0.15,701.76,celibataire_compris entre 1 et 4 ans,celibataire_proprietaire,voiture (utilise)_medium,senior_income_low,0.15,0.0,14.093897337608016,4.656358399426461,12,0.8,1,-0.0220969599533223,0.08828676066309143,0.17745816745334841,0
