duree,historique,objet,montant,epargne,anciennete_emploi,taux_endettement,statut,autres_debiteurs,domicile,biens,age,credit_exterieur,logement,emploi,nombre_personnes,telephone,cible,compte,nombre_credit,travailleur_etranger
42,credits deja rembourses jusqu'a maintenant,appareils menagers,3979.0,compte d'epargne inconnu / non,compris entre 4 et 7 ans,superieur a 35%,celibataire,aucun,inferieur a 1 an,voiture ou autre,41.0,aucun credit,proprietaire,employe qualifie / fonctionnaire,2 personne,avec telephone,credit bien rembourse,compris entre 0 et 200,2 credits,oui
42,credits deja rembourses jusqu'a maintenant,appareils menagers,6758.0,inferieur a 100,compris entre 1 et 4 ans,compris entre 25% et 35%,femme:divorcee/separee/mariee,aucun,compris entre 1 et 4 ans,voiture ou autre,31.0,aucun credit,proprietaire,employe qualifie / fonctionnaire,1 personne,avec telephone,credit avec impaye,inferieur a 0,1 credit,oui
24,credits deja rembourses jusqu'a maintenant,radio / television,3234.0,inferieur a 100,inferieur a 1 an,superieur a 35%,femme:divorcee/separee/mariee,aucun,superieur a 7 ans,immobilier,23.0,aucun credit,locataire,non qualifie,1 personne,avec telephone,credit avec impaye,inferieur a 0,1 credit,oui
30,compte critique /autres credits existants (pas dans cette banque),appareils menagers,5954.0,inferieur a 100,compris entre 4 et 7 ans,compris entre 25% et 35%,celibataire,co-demandeur,compris entre 1 et 4 ans,voiture ou autre,38.0,aucun credit,proprietaire,employe qualifie / fonctionnaire,1 personne,sans telephone,credit bien rembourse,pas de compte courant,1 credit,oui
24,credits deja rembourses jusqu'a maintenant,voiture (utilise),5433.0,compte d'epargne inconnu / non,sans emploi,compris entre 20% et 25%,femme:divorcee/separee/mariee,aucun,superieur a 7 ans,assurance-vie,26.0,aucun credit,locataire,cadres,1 personne,avec telephone,credit bien rembourse,pas de compte courant,1 credit,oui
15,credits deja rembourses jusqu'a maintenant,business,806.0,inferieur a 100,compris entre 1 et 4 ans,superieur a 35%,femme:divorcee/separee/mariee,aucun,superieur a 7 ans,assurance-vie,22.0,aucun credit,proprietaire,non qualifie,1 personne,sans telephone,credit bien rembourse,inferieur a 0,1 credit,oui
9,credits deja rembourses jusqu'a maintenant,appareils menagers,1082.0,inferieur a 100,superieur a 7 ans,superieur a 35%,celibataire,aucun,superieur a 7 ans,voiture ou autre,27.0,aucun credit,proprietaire,non qualifie,1 personne,sans telephone,credit bien rembourse,compris entre 0 et 200,2 credits,oui
15,compte critique /autres credits existants (pas dans cette banque),radio / television,2788.0,inferieur a 100,compris entre 4 et 7 ans,compris entre 20% et 25%,femme:divorcee/separee/mariee,co-demandeur,compris entre 4 et 7 ans,voiture ou autre,24.0,banque,proprietaire,employe qualifie / fonctionnaire,1 personne,sans telephone,credit bien rembourse,pas de compte courant,2 credits,oui
12,credits deja rembourses jusqu'a maintenant,appareils menagers,2930.0,inferieur a 100,compris entre 4 et 7 ans,compris entre 20% et 25%,femme:divorcee/separee/mariee,aucun,inferieur a 1 an,immobilier,27.0,aucun credit,proprietaire,employe qualifie / fonctionnaire,1 personne,sans telephone,credit bien rembourse,compris entre 0 et 200,1 credit,oui
24,compte critique /autres credits existants (pas dans cette banque),vacances,1927.0,compte d'epargne inconnu / non,compris entre 1 et 4 ans,compris entre 25% et 35%,femme:divorcee/separee/mariee,aucun,compris entre 1 et 4 ans,voiture ou autre,33.0,aucun credit,proprietaire,employe qualifie / fonctionnaire,1 personne,avec telephone,credit bien rembourse,pas de compte courant,2 credits,oui
36,compte critique /autres credits existants (pas dans cette banque),voiture (nouveau),2820.0,inferieur a 100,inferieur a 1 an,superieur a 35%,homme:divorce/separe,aucun,superieur a 7 ans,voiture ou autre,27.0,aucun credit,proprietaire,employe qualifie / fonctionnaire,1 personne,sans telephone,credit avec impaye,compris entre 0 et 200,2 credits,oui
24,credits deja rembourses jusqu'a maintenant,formation,937.0,inferieur a 100,inferieur a 1 an,superieur a 35%,homme: marie/veuf,aucun,compris entre 4 et 7 ans,voiture ou autre,27.0,aucun credit,proprietaire,non qualifie,1 personne,sans telephone,credit bien rembourse,pas de compte courant,2 credits,oui
18,compte critique /autres credits existants (pas dans cette banque),voiture (nouveau),1056.0,inferieur a 100,superieur a 7 ans,compris entre 25% et 35%,celibataire,garant,compris entre 4 et 7 ans,immobilier,30.0,banque,proprietaire,employe qualifie / fonctionnaire,1 personne,sans telephone,credit avec impaye,compris entre 0 et 200,2 credits,oui
12,compte critique /autres credits existants (pas dans cette banque),voiture (nouveau),3124.0,inferieur a 100,inferieur a 1 an,inferieur a 20%,celibataire,aucun,compris entre 4 et 7 ans,immobilier,49.0,banque,proprietaire,non qualifie,2 personne,sans telephone,credit bien rembourse,compris entre 0 et 200,2 credits,oui
9,credits deja rembourses jusqu'a maintenant,radio / television,1388.0,inferieur a 100,compris entre 1 et 4 ans,superieur a 35%,femme:divorcee/separee/mariee,aucun,compris entre 1 et 4 ans,immobilier,26.0,aucun credit,locataire,employe qualifie / fonctionnaire,1 personne,sans telephone,credit bien rembourse,pas de compte courant,1 credit,oui
36,credits deja rembourses jusqu'a maintenant,education,2384.0,inferieur a 100,inferieur a 1 an,superieur a 35%,celibataire,aucun,inferieur a 1 an,inconnu / pas de propriete,33.0,aucun credit,locataire,non qualifie,1 personne,sans telephone,credit avec impaye,compris entre 0 et 200,1 credit,oui
12,credits deja rembourses jusqu'a maintenant,voiture (nouveau),2133.0,compte d'epargne inconnu / non,superieur a 7 ans,superieur a 35%,femme:divorcee/separee/mariee,aucun,superieur a 7 ans,inconnu / pas de propriete,52.0,aucun credit,logement gratuit,cadres,1 personne,avec telephone,credit bien rembourse,pas de compte courant,1 credit,oui
18,credits deja rembourses jusqu'a maintenant,radio / television,2039.0,inferieur a 100,compris entre 1 et 4 ans,inferieur a 20%,femme:divorcee/separee/mariee,aucun,superieur a 7 ans,immobilier,20.0,banque,locataire,employe qualifie / fonctionnaire,1 personne,sans telephone,credit avec impaye,inferieur a 0,1 credit,oui
9,compte critique /autres credits existants (pas dans cette banque),voiture (nouveau),2799.0,inferieur a 100,compris entre 1 et 4 ans,compris entre 20% et 25%,celibataire,aucun,compris entre 1 et 4 ans,immobilier,36.0,aucun credit,locataire,employe qualifie / fonctionnaire,2 personne,sans telephone,credit bien rembourse,inferieur a 0,2 credits,oui
12,credits deja rembourses jusqu'a maintenant,radio / television,1289.0,inferieur a 100,compris entre 1 et 4 ans,superieur a 35%,celibataire,garant,inferieur a 1 an,assurance-vie,21.0,aucun credit,proprietaire,non qualifie,1 personne,sans telephone,credit bien rembourse,inferieur a 0,1 credit,oui
18,credits deja rembourses jusqu'a maintenant,reparations,1217.0,inferieur a 100,compris entre 1 et 4 ans,superieur a 35%,homme: marie/veuf,aucun,compris entre 4 et 7 ans,immobilier,47.0,aucun credit,proprietaire,non qualifie,1 personne,avec telephone,credit avec impaye,inferieur a 0,1 credit,oui
12,compte critique /autres credits existants (pas dans cette banque),radio / television,2246.0,inferieur a 100,superieur a 7 ans,compris entre 25% et 35%,celibataire,aucun,compris entre 4 et 7 ans,assurance-vie,60.0,aucun credit,proprietaire,employe qualifie / fonctionnaire,1 personne,sans telephone,credit avec impaye,inferieur a 0,2 credits,oui
12,compte critique /autres credits existants (pas dans cette banque),appareils menagers,385.0,inferieur a 100,compris entre 4 et 7 ans,superieur a 35%,femme:divorcee/separee/mariee,aucun,compris entre 4 et 7 ans,immobilier,58.0,aucun credit,proprietaire,non qualifie,1 personne,avec telephone,credit bien rembourse,inferieur a 0,superieur a 7 ans,oui
24,retard dans le paiement dans le passe,voiture (nouveau),1965.0,compte d'epargne inconnu / non,compris entre 1 et 4 ans,superieur a 35%,femme:divorcee/separee/mariee,aucun,superieur a 7 ans,voiture ou autre,42.0,aucun credit,locataire,employe qualifie / fonctionnaire,1 personne,avec telephone,credit bien rembourse,compris entre 0 et 200,2 credits,oui
21,credits deja rembourses jusqu'a maintenant,business,1572.0,superieur a 1000,superieur a 7 ans,superieur a 35%,femme:divorcee/separee/mariee,aucun,superieur a 7 ans,immobilier,36.0,banque,proprietaire,non qualifie,1 personne,sans telephone,credit bien rembourse,pas de compte courant,1 credit,oui
24,credits deja rembourses jusqu'a maintenant,voiture (nouveau),2718.0,inferieur a 100,compris entre 1 et 4 ans,compris entre 25% et 35%,femme:divorcee/separee/mariee,aucun,superieur a 7 ans,assurance-vie,20.0,aucun credit,locataire,non qualifie,1 personne,avec telephone,credit avec impaye,compris entre 0 et 200,1 credit,oui
24,tous les credits de cette banque ont ete rembourses,mobilier / equipement,1358.0,compte d'epargne inconnu / non,superieur a 7 ans,superieur a 35%,celibataire,aucun,compris entre 4 et 7 ans,voiture ou autre,40.0,etablissements de credit,proprietaire,cadres,1 personne,avec telephone,credit avec impaye,inferieur a 0,1 credit,oui
6,tous les credits de cette banque ont ete rembourses,voiture (nouveau),931.0,comprise entre 100 et 500,inferieur a 1 an,inferieur a 20%,femme:divorcee/separee/mariee,aucun,inferieur a 1 an,assurance-vie,32.0,etablissements de credit,proprietaire,non qualifie,1 personne,sans telephone,credit avec impaye,compris entre 0 et 200,1 credit,oui
24,credits deja rembourses jusqu'a maintenant,voiture (nouveau),1442.0,inferieur a 100,compris entre 4 et 7 ans,superieur a 35%,femme:divorcee/separee/mariee,aucun,superieur a 7 ans,voiture ou autre,23.0,aucun credit,locataire,employe qualifie / fonctionnaire,1 personne,sans telephone,credit avec impaye,inferieur a 0,2 credits,oui
24,aucun credit pris /tous les credits ont ete rembourses,business,4241.0,inferieur a 100,compris entre 1 et 4 ans,inferieur a 20%,celibataire,aucun,superieur a 7 ans,immobilier,36.0,aucun credit,proprietaire,non qualifie,1 personne,avec telephone,credit avec impaye,compris entre 0 et 200,3 credits,oui
18,compte critique /autres credits existants (pas dans cette banque),voiture (nouveau),2775.0,inferieur a 100,compris entre 4 et 7 ans,compris entre 20% et 25%,celibataire,aucun,compris entre 1 et 4 ans,assurance-vie,31.0,banque,proprietaire,employe qualifie / fonctionnaire,1 personne,sans telephone,credit avec impaye,pas de compte courant,2 credits,oui
24,retard dans le paiement dans le passe,business,3863.0,inferieur a 100,compris entre 1 et 4 ans,inferieur a 20%,celibataire,aucun,compris entre 1 et 4 ans,inconnu / pas de propriete,32.0,aucun credit,logement gratuit,employe qualifie / fonctionnaire,1 personne,sans telephone,credit bien rembourse,pas de compte courant,1 credit,oui
7,credits deja rembourses jusqu'a maintenant,appareils menagers,2329.0,inferieur a 100,inferieur a 1 an,inferieur a 20%,femme:divorcee/separee/mariee,garant,inferieur a 1 an,immobilier,45.0,aucun credit,proprietaire,employe qualifie / fonctionnaire,1 personne,sans telephone,credit bien rembourse,compris entre 0 et 200,1 credit,oui
9,credits deja rembourses jusqu'a maintenant,radio / television,918.0,inferieur a 100,compris entre 1 et 4 ans,superieur a 35%,femme:divorcee/separee/mariee,aucun,inferieur a 1 an,assurance-vie,30.0,aucun credit,proprietaire,employe qualifie / fonctionnaire,1 personne,sans telephone,credit avec impaye,compris entre 0 et 200,1 credit,oui
24,tous les credits de cette banque ont ete rembourses,vacances,1837.0,inferieur a 100,compris entre 4 et 7 ans,superieur a 35%,femme:divorcee/separee/mariee,aucun,superieur a 7 ans,inconnu / pas de propriete,34.0,banque,logement gratuit,non qualifie,1 personne,sans telephone,credit avec impaye,compris entre 0 et 200,1 credit,oui
36,credits deja rembourses jusqu'a maintenant,radio / television,3349.0,inferieur a 100,compris entre 1 et 4 ans,superieur a 35%,femme:divorcee/separee/mariee,aucun,compris entre 1 et 4 ans,voiture ou autre,28.0,aucun credit,proprietaire,cadres,1 personne,avec telephone,credit avec impaye,pas de compte courant,1 credit,oui
10,credits deja rembourses jusqu'a maintenant,radio / television,1275.0,inferieur a 100,inferieur a 1 an,superieur a 35%,femme:divorcee/separee/mariee,aucun,compris entre 1 et 4 ans,assurance-vie,23.0,aucun credit,proprietaire,employe qualifie / fonctionnaire,1 personne,sans telephone,credit bien rembourse,superieur ou egale a 200,1 credit,oui
24,tous les credits de cette banque ont ete rembourses,radio / television,2828.0,comprise entre 500 et 1000,compris entre 1 et 4 ans,superieur a 35%,celibataire,aucun,superieur a 7 ans,immobilier,22.0,etablissements de credit,proprietaire,employe qualifie / fonctionnaire,1 personne,avec telephone,credit bien rembourse,inferieur a 0,1 credit,oui
24,compte critique /autres credits existants (pas dans cette banque),business,4526.0,inferieur a 100,compris entre 1 et 4 ans,compris entre 25% et 35%,celibataire,aucun,compris entre 1 et 4 ans,immobilier,64.5,aucun credit,proprietaire,cadres,1 personne,avec telephone,credit bien rembourse,pas de compte courant,1 credit,oui
36,credits deja rembourses jusqu'a maintenant,appareils menagers,2671.0,comprise entre 100 et 500,compris entre 1 et 4 ans,superieur a 35%,femme:divorcee/separee/mariee,co-demandeur,superieur a 7 ans,inconnu / pas de propriete,50.0,aucun credit,logement gratuit,employe qualifie / fonctionnaire,1 personne,sans telephone,credit avec impaye,compris entre 0 et 200,1 credit,oui
18,credits deja rembourses jusqu'a maintenant,appareils menagers,2051.0,inferieur a 100,inferieur a 1 an,superieur a 35%,celibataire,aucun,inferieur a 1 an,immobilier,33.0,aucun credit,proprietaire,employe qualifie / fonctionnaire,1 personne,sans telephone,credit bien rembourse,pas de compte courant,1 credit,oui
15,credits deja rembourses jusqu'a maintenant,voiture (utilise),1300.0,compte d'epargne inconnu / non,superieur a 7 ans,superieur a 35%,celibataire,aucun,superieur a 7 ans,inconnu / pas de propriete,45.0,banque,logement gratuit,employe qualifie / fonctionnaire,2 personne,sans telephone,credit bien rembourse,pas de compte courant,1 credit,oui
12,credits deja rembourses jusqu'a maintenant,reparations,741.0,comprise entre 100 et 500,sans emploi,superieur a 35%,femme:divorcee/separee/mariee,aucun,compris entre 4 et 7 ans,assurance-vie,22.0,aucun credit,proprietaire,employe qualifie / fonctionnaire,1 personne,sans telephone,credit avec impaye,inferieur a 0,1 credit,oui
10,credits deja rembourses jusqu'a maintenant,voiture (nouveau),1240.0,comprise entre 100 et 500,superieur a 7 ans,inferieur a 20%,femme:divorcee/separee/mariee,aucun,superieur a 7 ans,inconnu / pas de propriete,48.0,aucun credit,logement gratuit,non qualifie,2 personne,sans telephone,credit avec impaye,superieur ou egale a 200,1 credit,oui
21,credits deja rembourses jusqu'a maintenant,appareils menagers,3357.0,superieur a 1000,inferieur a 1 an,superieur a 35%,femme:divorcee/separee/mariee,aucun,compris entre 1 et 4 ans,voiture ou autre,29.0,banque,proprietaire,employe qualifie / fonctionnaire,1 personne,sans telephone,credit bien rembourse,inferieur a 0,1 credit,oui
24,tous les credits de cette banque ont ete rembourses,voiture (utilise),3632.0,inferieur a 100,compris entre 1 et 4 ans,inferieur a 20%,femme:divorcee/separee/mariee,garant,superieur a 7 ans,voiture ou autre,22.0,banque,locataire,employe qualifie / fonctionnaire,1 personne,sans telephone,credit bien rembourse,inferieur a 0,1 credit,non
18,retard dans le paiement dans le passe,radio / television,1808.0,inferieur a 100,compris entre 4 et 7 ans,superieur a 35%,femme:divorcee/separee/mariee,aucun,inferieur a 1 an,immobilier,22.0,aucun credit,proprietaire,employe qualifie / fonctionnaire,1 personne,sans telephone,credit avec impaye,pas de compte courant,1 credit,oui
42,aucun credit pris /tous les credits ont ete rembourses,business,7870.5,compte d'epargne inconnu / non,compris entre 1 et 4 ans,compris entre 20% et 25%,celibataire,aucun,compris entre 1 et 4 ans,voiture ou autre,48.0,banque,proprietaire,cadres,1 personne,avec telephone,credit bien rembourse,compris entre 0 et 200,1 credit,oui
